id,title,category,location,hidden,start_time,end_time,cost,capacity,created_at,updated_at,organizer_id,available_places
143,Vault 19,other,0101000020E6100000125EBB025FEF4A40C05DE8C39D813B40,false,2018-10-07 15:01:04.000000,2018-10-08 20:50:19.000000,98.82,34,2018-11-25 20:06:36.324042,2018-11-25 20:06:36.324042,1,34
144,Vault 19,freewalkingtours,0101000020E610000051E36A2177ED4A4055D7F954A4A13B40,false,2018-10-07 03:08:05.000000,2018-10-07 23:59:37.000000,59.05,76,2018-11-25 20:06:36.329042,2018-11-25 20:06:36.329042,1,76
145,Vault City,volleyball,0101000020E61000003843F1D006F94A40D660122ABA883B40,false,2018-10-07 05:47:04.000000,2018-10-08 06:23:15.000000,24.78,3,2018-11-25 20:06:36.337039,2018-11-25 20:06:36.337039,1,3
146,Big town,football,0101000020E6100000DD1FF24A38F64A40BC1EB73401AA3B40,false,2018-10-07 20:03:44.000000,2018-10-08 20:41:12.000000,75.45,43,2018-11-25 20:06:36.345036,2018-11-25 20:06:36.345036,1,43
147,Vault 13,volleyball,0101000020E61000009E2F5AE74CF04A408438B43E6D773B40,false,2018-10-07 18:12:08.000000,2018-10-08 20:52:41.000000,15.03,73,2018-11-25 20:06:36.356038,2018-11-25 20:06:36.356038,1,73
148,The Commonwealth,basketball,0101000020E6100000FE677B28A4ED4A40AF4734C9509E3B40,false,2018-10-07 19:27:25.000000,2018-10-08 10:00:48.000000,92.63,63,2018-11-25 20:06:36.366055,2018-11-25 20:06:36.366055,1,63
149,Vault 19,volleyball,0101000020E610000060B5E39428F54A404C04AD5DF08F3B40,false,2018-10-07 07:14:27.000000,2018-10-08 17:06:23.000000,73.06,88,2018-11-25 20:06:36.375039,2018-11-25 20:06:36.375039,1,88
150,Megaton,football,0101000020E61000005B0461B609F44A40D43FDA579B9F3B40,false,2018-10-07 08:32:06.000000,2018-10-08 00:36:54.000000,42.71,39,2018-11-25 20:06:36.388041,2018-11-25 20:06:36.388041,1,39
151,Big town,other,0101000020E6100000304AF921B7EC4A402DE993E724953B40,false,2018-10-07 18:34:29.000000,2018-10-07 22:32:40.000000,46.68,48,2018-11-25 20:06:36.394039,2018-11-25 20:06:36.394039,1,48
152,The Institute,basketball,0101000020E61000009842779D6EEF4A40CECF5E4B0C783B40,false,2018-10-07 00:33:07.000000,2018-10-08 11:14:59.000000,38.22,16,2018-11-25 20:06:36.404038,2018-11-25 20:06:36.404038,1,16
154,Megaton,meeting,0101000020E61000008E07475177F04A40C34DCB4822963B40,false,2018-10-07 11:37:38.000000,2018-10-08 02:38:09.000000,75.22,4,2018-11-25 20:06:36.422041,2018-11-25 20:06:36.422041,1,4
155,Vault 13,freewalkingtours,0101000020E6100000BF3150F97BED4A405EED230EC1723B40,false,2018-10-07 04:16:20.000000,2018-10-08 01:44:19.000000,89.76,76,2018-11-25 20:06:36.433054,2018-11-25 20:06:36.433054,1,76
157,Vault 19,volleyball,0101000020E610000034A73DBA0BF24A40437C0C56A9A93B40,false,2018-10-07 05:43:33.000000,2018-10-08 01:07:45.000000,85.29,9,2018-11-25 20:06:36.452042,2018-11-25 20:06:36.452042,1,9
158,The Institute,football,0101000020E610000038238893EFF14A4009B42F50B7863B40,false,2018-10-07 03:02:04.000000,2018-10-07 21:08:15.000000,58.16,11,2018-11-25 20:06:36.462037,2018-11-25 20:06:36.462037,1,11
159,New Vegas,freewalkingtours,0101000020E6100000EAB3E8402AF74A4073A1CEF8FC733B40,false,2018-10-07 19:17:27.000000,2018-10-08 10:40:04.000000,34.64,16,2018-11-25 20:06:36.474041,2018-11-25 20:06:36.474041,1,16
160,Red Rock Canyon,basketball,0101000020E610000099C06A5E24F54A40B7D80E47968D3B40,false,2018-10-07 03:56:04.000000,2018-10-08 11:23:14.000000,30.98,91,2018-11-25 20:06:36.483037,2018-11-25 20:06:36.483037,1,91
161,Vault 111,meeting,0101000020E61000002AD10AFC10F54A4037A72710D6773B40,false,2018-10-07 10:55:55.000000,2018-10-08 00:45:30.000000,54.97,73,2018-11-25 20:06:36.488038,2018-11-25 20:06:36.488038,1,73
162,Little Lamplight,other,0101000020E61000004D47C99B14F44A40F8A9B6FCF8753B40,false,2018-10-07 00:25:15.000000,2018-10-08 12:23:20.000000,54.43,59,2018-11-25 20:06:36.494038,2018-11-25 20:06:36.494038,1,59
163,Nellis Air Force Base,volleyball,0101000020E610000049217B26D6F34A400F03019A90753B40,false,2018-10-07 20:56:21.000000,2018-10-08 13:54:10.000000,75.76,58,2018-11-25 20:06:36.502042,2018-11-25 20:06:36.502042,1,58
164,New Reno,freewalkingtours,0101000020E6100000F8196B0DFDF74A40732F6F5EEE8F3B40,false,2018-10-07 03:13:08.000000,2018-10-07 21:13:42.000000,31.29,19,2018-11-25 20:06:36.507038,2018-11-25 20:06:36.507038,1,19
165,The Commonwealth,basketball,0101000020E6100000C7AED8DFE3F24A40A293BD53D1973B40,false,2018-10-07 17:07:10.000000,2018-10-08 09:13:45.000000,57.14,3,2018-11-25 20:06:36.512038,2018-11-25 20:06:36.512038,1,3
166,Vault City,freewalkingtours,0101000020E6100000AC1DF2104DF64A40DD0713C7C38B3B40,false,2018-10-07 11:50:47.000000,2018-10-08 06:03:43.000000,56.96,71,2018-11-25 20:06:36.518039,2018-11-25 20:06:36.518039,1,71
167,The Institute,football,0101000020E61000002603ABEAD3F14A40E35998B717833B40,false,2018-10-07 19:21:34.000000,2018-10-08 07:54:40.000000,49.62,48,2018-11-25 20:06:36.523037,2018-11-25 20:06:36.523037,1,48
168,Vault 81,football,0101000020E610000074E015B0A6ED4A409C4DD2E9BBA23B40,false,2018-10-07 19:48:57.000000,2018-10-08 14:10:56.000000,55.18,61,2018-11-25 20:06:36.529038,2018-11-25 20:06:36.529038,1,61
169,Raven Rock,volleyball,0101000020E6100000AFE87A01DDEB4A401185B1BA7F8A3B40,false,2018-10-07 06:11:00.000000,2018-10-08 13:01:06.000000,25.82,82,2018-11-25 20:06:36.537035,2018-11-25 20:06:36.537035,1,82
170,Red Rock Canyon,freewalkingtours,0101000020E6100000FACD012A5EF14A4020AE456199793B40,false,2018-10-07 14:55:50.000000,2018-10-08 15:19:30.000000,81.38,95,2018-11-25 20:06:36.543042,2018-11-25 20:06:36.543042,1,95
171,Vault 81,meeting,0101000020E6100000250E2CC6AEF24A4024D61D0961773B40,false,2018-10-07 12:08:17.000000,2018-10-08 20:44:57.000000,90.63,49,2018-11-25 20:06:36.553036,2018-11-25 20:06:36.553036,1,49
172,Vault 101,other,0101000020E61000008358BD287BF54A40930081272D9B3B40,false,2018-10-07 03:42:48.000000,2018-10-08 11:41:37.000000,74.77,62,2018-11-25 20:06:36.564041,2018-11-25 20:06:36.564041,1,62
173,Capital Wasteland,basketball,0101000020E6100000F664ED0787F14A40E2069A7B3C9C3B40,false,2018-10-07 10:32:38.000000,2018-10-07 22:25:55.000000,98.48,96,2018-11-25 20:06:36.571041,2018-11-25 20:06:36.571041,1,96
174,Big town,meeting,0101000020E61000009495785E28EF4A40A2F0747C16AA3B40,false,2018-10-07 18:29:22.000000,2018-10-08 00:59:33.000000,93.37,4,2018-11-25 20:06:36.579044,2018-11-25 20:06:36.579044,1,4
175,The Commonwealth,meeting,0101000020E61000007E69016C6DF84A4053442120CFA13B40,false,2018-10-07 16:22:26.000000,2018-10-08 00:09:30.000000,38.55,59,2018-11-25 20:06:36.589046,2018-11-25 20:06:36.589046,1,59
176,Megaton,other,0101000020E6100000FD680AE3CFEC4A40171424456CA13B40,false,2018-10-07 14:24:45.000000,2018-10-08 06:30:46.000000,45.93,26,2018-11-25 20:06:36.600040,2018-11-25 20:06:36.600040,1,26
177,Primm,basketball,0101000020E61000004BAE4F959AF54A40FB2E9971FA773B40,false,2018-10-07 09:26:11.000000,2018-10-08 17:51:10.000000,60.96,32,2018-11-25 20:06:36.607041,2018-11-25 20:06:36.607041,1,32
178,Goodsprings,other,0101000020E61000007230B1F7F9EE4A40EE8C3D55D1783B40,false,2018-10-07 20:32:35.000000,2018-10-08 12:53:50.000000,68.09,23,2018-11-25 20:06:36.616068,2018-11-25 20:06:36.616068,1,23
179,Vault 3,meeting,0101000020E61000003E66AC4D60F14A40AFDFAC661B9A3B40,false,2018-10-07 05:43:34.000000,2018-10-08 10:13:00.000000,49.19,49,2018-11-25 20:06:36.622040,2018-11-25 20:06:36.622040,1,49
180,Hoover Dam,freewalkingtours,0101000020E6100000E1E9D0FC9EF04A402ADA5729D0803B40,false,2018-10-07 15:58:58.000000,2018-10-08 16:38:54.000000,72.96,81,2018-11-25 20:06:36.631062,2018-11-25 20:06:36.631062,1,81
181,Primm,other,0101000020E6100000C6318F3BDAED4A404DF122392E783B40,false,2018-10-07 20:27:04.000000,2018-10-08 16:36:38.000000,99.08,46,2018-11-25 20:06:36.640036,2018-11-25 20:06:36.640036,1,46
182,Cambridge,freewalkingtours,0101000020E6100000ADA18B7D0DEC4A40ED65ECC30D9B3B40,false,2018-10-07 06:55:08.000000,2018-10-08 15:55:14.000000,49.16,95,2018-11-25 20:06:36.651042,2018-11-25 20:06:36.651042,1,95
183,Red Rock Canyon,meeting,0101000020E6100000C90765C8E4EE4A40D4719C238A823B40,false,2018-10-07 08:26:53.000000,2018-10-08 02:25:18.000000,92.52,47,2018-11-25 20:06:36.665043,2018-11-25 20:06:36.665043,1,47
184,Diamond City,basketball,0101000020E6100000B61B1093BBF14A4006B07EEA2E743B40,false,2018-10-07 02:37:12.000000,2018-10-08 00:34:26.000000,17.62,83,2018-11-25 20:06:36.674045,2018-11-25 20:06:36.674045,1,83
186,Little Lamplight,other,0101000020E6100000904A3B99D4F14A404546C17422813B40,false,2018-10-07 00:03:31.000000,2018-10-08 10:40:14.000000,98.86,56,2018-11-25 20:06:36.700037,2018-11-25 20:06:36.700037,1,56
187,Goodsprings,basketball,0101000020E610000036552BC99AF14A40B88599C96BA13B40,false,2018-10-07 09:02:18.000000,2018-10-08 07:16:44.000000,16.61,24,2018-11-25 20:06:36.705038,2018-11-25 20:06:36.705038,1,24
188,Lexington,other,0101000020E610000088FA555925EC4A40F5D0E36B1F7B3B40,false,2018-10-07 05:41:22.000000,2018-10-08 19:21:31.000000,18.57,81,2018-11-25 20:06:36.710038,2018-11-25 20:06:36.710038,1,81
189,The Institute,other,0101000020E6100000AAEA705360F24A40CCE00B0D0E813B40,false,2018-10-07 05:17:17.000000,2018-10-08 01:25:33.000000,40.64,31,2018-11-25 20:06:36.716041,2018-11-25 20:06:36.716041,1,31
191,Big MT,football,0101000020E61000005490360FF0F54A4045438212D89E3B40,false,2018-10-07 12:45:08.000000,2018-10-08 12:33:30.000000,39.52,22,2018-11-25 20:06:36.727038,2018-11-25 20:06:36.727038,1,22
192,Lexington,freewalkingtours,0101000020E61000008784F75692F84A40D601F917A1873B40,false,2018-10-07 07:04:44.000000,2018-10-08 05:37:17.000000,74.98,77,2018-11-25 20:06:36.733038,2018-11-25 20:06:36.733038,1,77
193,Vault 19,basketball,0101000020E610000065FFE0E145EE4A406E4674B7917A3B40,false,2018-10-07 12:29:13.000000,2018-10-08 19:29:28.000000,18.36,91,2018-11-25 20:06:36.738059,2018-11-25 20:06:36.738059,1,91
195,Raven Rock,freewalkingtours,0101000020E6100000A8EB37B4F2F84A4087BCBF8A978D3B40,false,2018-10-07 05:40:48.000000,2018-10-08 04:59:42.000000,90.69,91,2018-11-25 20:06:36.754036,2018-11-25 20:06:36.754036,1,91
196,Sloan,meeting,0101000020E6100000EBF5A989F3F74A4032E629E06C963B40,false,2018-10-07 15:56:35.000000,2018-10-08 00:11:14.000000,89.23,6,2018-11-25 20:06:36.763039,2018-11-25 20:06:36.763039,1,6
198,Primm,basketball,0101000020E610000029560B6740EE4A407EB28CEEF5713B40,false,2018-10-07 16:39:14.000000,2018-10-08 18:17:06.000000,21.77,41,2018-11-25 20:06:36.777036,2018-11-25 20:06:36.777036,1,41
199,Vault 15,volleyball,0101000020E61000001B9183AF5CEF4A40F632D5B4E1A33B40,false,2018-10-07 10:58:43.000000,2018-10-08 00:40:14.000000,54.92,12,2018-11-25 20:06:36.785038,2018-11-25 20:06:36.785038,1,12
200,New Reno,basketball,0101000020E6100000555913084CF84A400223FA4FA27B3B40,false,2018-10-07 00:41:09.000000,2018-10-08 18:50:57.000000,19.38,39,2018-11-25 20:06:36.791037,2018-11-25 20:06:36.791037,1,39
201,New Reno,freewalkingtours,0101000020E610000028286A6B77F44A404F9D4D5D279A3B40,false,2018-10-07 09:37:30.000000,2018-10-08 02:11:11.000000,22.51,14,2018-11-25 20:06:36.800047,2018-11-25 20:06:36.800047,1,14
202,Vault City,volleyball,0101000020E61000007026F9E24BED4A40DE899D684E933B40,false,2018-10-07 14:21:05.000000,2018-10-08 11:00:25.000000,89.05,33,2018-11-25 20:06:36.808039,2018-11-25 20:06:36.808039,1,33
203,New Vegas,football,0101000020E6100000F360E6A275F34A4014DEB7971C7A3B40,false,2018-10-07 08:57:18.000000,2018-10-07 22:54:03.000000,62.99,45,2018-11-25 20:06:36.818041,2018-11-25 20:06:36.818041,1,45
204,New Vegas,meeting,0101000020E6100000A6CCD06B35F84A407652E8B4BF8E3B40,false,2018-10-07 17:07:07.000000,2018-10-08 06:39:52.000000,44.61,40,2018-11-25 20:06:36.825038,2018-11-25 20:06:36.825038,1,40
205,Big town,other,0101000020E61000008DC1884F31ED4A40D8B1BE9D1C9E3B40,false,2018-10-07 06:29:15.000000,2018-10-08 00:35:48.000000,77.85,48,2018-11-25 20:06:36.836037,2018-11-25 20:06:36.836037,1,48
206,Concord,basketball,0101000020E61000006558894A87EF4A405235FA13CD933B40,false,2018-10-07 03:45:24.000000,2018-10-08 02:17:55.000000,97.78,63,2018-11-25 20:06:36.844040,2018-11-25 20:06:36.844040,1,63
208,Anchorage,freewalkingtours,0101000020E6100000EE5094609EF34A40E6C3B6F164823B40,false,2018-10-07 04:04:12.000000,2018-10-08 02:02:52.000000,71.44,84,2018-11-25 20:06:36.869059,2018-11-25 20:06:36.869059,1,84
209,Raven Rock,football,0101000020E61000007BC546EFD0F54A40F4451B02EC9D3B40,false,2018-10-07 13:54:16.000000,2018-10-08 00:52:06.000000,47.01,25,2018-11-25 20:06:36.877037,2018-11-25 20:06:36.877037,1,25
210,Nipton,meeting,0101000020E6100000E89EDCDB82F04A404F86DE4B4A843B40,false,2018-10-07 16:06:16.000000,2018-10-08 00:27:51.000000,64.43,47,2018-11-25 20:06:36.886040,2018-11-25 20:06:36.886040,1,47
211,New Vegas,freewalkingtours,0101000020E6100000EB299586B5F54A406CA653C5F5793B40,false,2018-10-07 01:53:09.000000,2018-10-08 11:33:10.000000,54.85,56,2018-11-25 20:06:36.890038,2018-11-25 20:06:36.890038,1,56
212,Hoover Dam,meeting,0101000020E61000004BBDE554F9F34A40253E7D7367963B40,false,2018-10-07 16:05:48.000000,2018-10-08 01:42:30.000000,12.57,69,2018-11-25 20:06:36.895038,2018-11-25 20:06:36.895038,1,69
213,Hoover Dam,volleyball,0101000020E6100000579381B976F14A408DD5BD2549A33B40,false,2018-10-07 17:51:23.000000,2018-10-08 02:45:26.000000,67.83,74,2018-11-25 20:06:36.903042,2018-11-25 20:06:36.903042,1,74
216,Diamond City,other,0101000020E6100000FB750A2D8EF24A40B013BEE3678C3B40,false,2018-10-07 08:11:51.000000,2018-10-08 12:30:49.000000,74.79,52,2018-11-25 20:06:36.919038,2018-11-25 20:06:36.919038,1,52
218,Concord,volleyball,0101000020E61000009B7AD107A2F14A4005F5D372238C3B40,false,2018-10-07 16:55:01.000000,2018-10-08 20:56:57.000000,64.95,31,2018-11-25 20:06:36.929044,2018-11-25 20:06:36.929044,1,31
220,Vault 3,freewalkingtours,0101000020E61000007A4D10523EF54A40C47FAABB338E3B40,false,2018-10-07 03:18:51.000000,2018-10-08 09:43:39.000000,52.42,69,2018-11-25 20:06:36.940039,2018-11-25 20:06:36.940039,1,69
221,Vault 111,football,0101000020E61000009E0C1E5FF7EB4A40E5CA69C6EE843B40,false,2018-10-07 08:28:01.000000,2018-10-08 11:09:24.000000,94.01,18,2018-11-25 20:06:36.947038,2018-11-25 20:06:36.947038,1,18
222,New Reno,volleyball,0101000020E610000043222ACA4FF24A408EC8E45732863B40,false,2018-10-07 06:39:34.000000,2018-10-08 10:51:36.000000,64.71,84,2018-11-25 20:06:36.956034,2018-11-25 20:06:36.956034,1,84
223,Diamond City,volleyball,0101000020E6100000A48EDE46E3EC4A408E96D4BD89873B40,false,2018-10-07 12:54:50.000000,2018-10-07 21:32:50.000000,71.24,56,2018-11-25 20:06:36.964062,2018-11-25 20:06:36.964062,1,56
224,Dog City,freewalkingtours,0101000020E6100000E30CC0D54FEF4A40B826976E1B9A3B40,false,2018-10-07 05:45:31.000000,2018-10-08 18:12:04.000000,62.51,12,2018-11-25 20:06:36.971041,2018-11-25 20:06:36.971041,1,12
225,Vault 22,freewalkingtours,0101000020E61000003DE13A6DCCF14A40875D9A3DF7A33B40,false,2018-10-07 11:55:28.000000,2018-10-08 11:49:54.000000,46.24,96,2018-11-25 20:06:36.980043,2018-11-25 20:06:36.980043,1,96
226,Nellis Air Force Base,basketball,0101000020E61000000D57CB771FF44A40810BA2C2CAA33B40,false,2018-10-07 15:02:39.000000,2018-10-08 18:34:33.000000,78.47,5,2018-11-25 20:06:36.989056,2018-11-25 20:06:36.989056,1,5
227,Dog City,other,0101000020E61000004477E271BFF04A40E9B745E31B9B3B40,false,2018-10-07 00:44:54.000000,2018-10-08 18:24:19.000000,22.52,56,2018-11-25 20:06:37.000040,2018-11-25 20:06:37.000040,1,56
229,The Institute,football,0101000020E610000050CB4C21E0EC4A40800E7625957D3B40,false,2018-10-07 15:35:55.000000,2018-10-08 05:21:07.000000,90.15,59,2018-11-25 20:06:37.022037,2018-11-25 20:06:37.022037,1,59
230,Dog City,meeting,0101000020E6100000A0A6DC5B57EC4A40C25C5BD3C8773B40,false,2018-10-07 07:51:38.000000,2018-10-08 04:22:36.000000,80.86,56,2018-11-25 20:06:37.028039,2018-11-25 20:06:37.028039,1,56
231,Vault City,meeting,0101000020E61000000BA8D21F1AF74A404C3F99DD50823B40,false,2018-10-07 05:41:38.000000,2018-10-08 12:29:13.000000,48.54,47,2018-11-25 20:06:37.040047,2018-11-25 20:06:37.040047,1,47
232,Vault 101,football,0101000020E6100000C07E6A1511F14A40C485F678BB8A3B40,false,2018-10-07 15:43:54.000000,2018-10-08 10:56:42.000000,16.94,17,2018-11-25 20:06:37.052040,2018-11-25 20:06:37.052040,1,17
233,Vault 101,football,0101000020E610000011D171F810F14A40EF70FBF9C1813B40,false,2018-10-07 04:50:16.000000,2018-10-08 00:35:08.000000,78.05,94,2018-11-25 20:06:37.061036,2018-11-25 20:06:37.061036,1,94
234,New Reno,other,0101000020E610000054281AD749EF4A4024E6C4B31C8C3B40,false,2018-10-07 18:33:46.000000,2018-10-08 12:41:52.000000,15.71,63,2018-11-25 20:06:37.072040,2018-11-25 20:06:37.072040,1,63
235,Lexington,freewalkingtours,0101000020E61000001ACB0F5EFEF14A40C3EA144125A63B40,false,2018-10-07 18:45:17.000000,2018-10-08 03:27:56.000000,44.73,77,2018-11-25 20:06:37.078036,2018-11-25 20:06:37.078036,1,77
236,Diamond City,football,0101000020E6100000E36D4C1B0FF84A4023A2C96A47893B40,false,2018-10-07 08:41:58.000000,2018-10-08 03:21:55.000000,18.27,29,2018-11-25 20:06:37.089036,2018-11-25 20:06:37.089036,1,29
237,Little Lamplight,meeting,0101000020E610000026C5461E35F14A4034FFB0D4E0993B40,false,2018-10-07 01:19:18.000000,2018-10-08 05:26:47.000000,91.06,18,2018-11-25 20:06:37.095039,2018-11-25 20:06:37.095039,1,18
238,Goodsprings,meeting,0101000020E6100000B1158CC40CEC4A405403EC6FA6903B40,false,2018-10-07 05:25:04.000000,2018-10-08 15:57:51.000000,80.75,70,2018-11-25 20:06:37.102039,2018-11-25 20:06:37.102039,1,70
240,Vault 22,freewalkingtours,0101000020E6100000C79BA3628AED4A409F2E5B3FC79A3B40,false,2018-10-07 02:55:41.000000,2018-10-07 21:14:37.000000,72.52,85,2018-11-25 20:06:37.115042,2018-11-25 20:06:37.115042,1,85
242,The Institute,freewalkingtours,0101000020E61000009D219B6918F74A407BF03EA422983B40,false,2018-10-07 08:35:48.000000,2018-10-07 22:56:50.000000,81.33,33,2018-11-25 20:06:37.127038,2018-11-25 20:06:37.127038,1,33
244,Vault 22,freewalkingtours,0101000020E61000006D2EBE0F1FED4A4005A2FCCEE67D3B40,false,2018-10-07 01:12:39.000000,2018-10-08 01:03:07.000000,43.08,94,2018-11-25 20:06:37.140040,2018-11-25 20:06:37.140040,1,94
245,Goodsprings,meeting,0101000020E61000001A0B5343F4ED4A40A4B4FFEAF1833B40,false,2018-10-07 18:57:55.000000,2018-10-08 06:02:47.000000,61.22,67,2018-11-25 20:06:37.148043,2018-11-25 20:06:37.148043,1,67
246,Vault City,football,0101000020E6100000FCD28D409BF04A40C435220E09AA3B40,false,2018-10-07 12:19:48.000000,2018-10-08 05:15:29.000000,56.54,57,2018-11-25 20:06:37.156037,2018-11-25 20:06:37.156037,1,57
247,Concord,freewalkingtours,0101000020E6100000E15F16B880F44A40FF3F47885D993B40,false,2018-10-07 17:01:48.000000,2018-10-08 18:30:15.000000,50.47,8,2018-11-25 20:06:37.165037,2018-11-25 20:06:37.165037,1,8
248,Sloan,freewalkingtours,0101000020E610000005D2B568D7F34A401064F329897A3B40,false,2018-10-07 11:11:32.000000,2018-10-08 13:11:35.000000,48.65,53,2018-11-25 20:06:37.171037,2018-11-25 20:06:37.171037,1,53
249,Vault 19,freewalkingtours,0101000020E6100000014D133D19F94A40E5D94D8AEA913B40,false,2018-10-07 14:40:02.000000,2018-10-08 19:35:08.000000,44.44,41,2018-11-25 20:06:37.178038,2018-11-25 20:06:37.178038,1,41
250,Vault 11,other,0101000020E610000063CF2CA7D5EF4A407CC7E8B2E0763B40,false,2018-10-07 19:26:17.000000,2018-10-08 16:43:02.000000,49.41,26,2018-11-25 20:06:37.186044,2018-11-25 20:06:37.186044,1,26
251,Red Rock Canyon,football,0101000020E61000001E1A93A865F54A4055FC3BD2988D3B40,false,2018-10-07 02:33:36.000000,2018-10-07 22:54:41.000000,29.92,6,2018-11-25 20:06:37.195042,2018-11-25 20:06:37.195042,1,6
253,Sloan,basketball,0101000020E61000003C234359DAF54A40C60E73E1828E3B40,false,2018-10-07 10:39:40.000000,2018-10-08 01:39:33.000000,39.81,85,2018-11-25 20:06:37.211038,2018-11-25 20:06:37.211038,1,85
255,Vault 15,freewalkingtours,0101000020E6100000A69469F316F34A40BDF7F227CF763B40,false,2018-10-07 07:22:42.000000,2018-10-08 13:52:22.000000,42.75,48,2018-11-25 20:06:37.228039,2018-11-25 20:06:37.228039,1,48
256,Red Rock Canyon,other,0101000020E6100000D1084E3AF0F44A409EF16C8493A13B40,false,2018-10-07 11:09:36.000000,2018-10-08 08:16:21.000000,81.53,23,2018-11-25 20:06:37.240038,2018-11-25 20:06:37.240038,1,23
257,Vault 19,football,0101000020E61000005C72F6A8A7F94A40A2EDEA9B7E853B40,false,2018-10-07 08:25:52.000000,2018-10-07 21:17:44.000000,77.38,17,2018-11-25 20:06:37.253041,2018-11-25 20:06:37.253041,1,17
258,Dog City,football,0101000020E6100000F2B54F5DDBF24A4095A20903697D3B40,false,2018-10-07 12:36:13.000000,2018-10-07 21:08:17.000000,81.77,67,2018-11-25 20:06:37.263047,2018-11-25 20:06:37.263047,1,67
259,Lexington,meeting,0101000020E6100000BCEAC48F15F74A408EE3AFDD95813B40,false,2018-10-07 18:10:28.000000,2018-10-08 08:43:03.000000,91.38,67,2018-11-25 20:06:37.276036,2018-11-25 20:06:37.276036,1,67
260,Nellis Air Force Base,football,0101000020E6100000B8000B4EB5F04A40D243C248EA9E3B40,false,2018-10-07 11:04:32.000000,2018-10-08 20:40:01.000000,62.78,80,2018-11-25 20:06:37.286036,2018-11-25 20:06:37.286036,1,80
262,Vault 3,volleyball,0101000020E6100000E9E04CFCD1F64A40241EE1A419953B40,false,2018-10-07 08:26:12.000000,2018-10-08 01:42:16.000000,20.55,74,2018-11-25 20:06:37.304041,2018-11-25 20:06:37.304041,1,74
263,Nellis Air Force Base,volleyball,0101000020E6100000194B858493F44A402EC1C478288F3B40,false,2018-10-07 03:14:39.000000,2018-10-08 11:05:04.000000,72.03,4,2018-11-25 20:06:37.311038,2018-11-25 20:06:37.311038,1,4
265,Vault 3,freewalkingtours,0101000020E610000099098FF372F04A40D67B6CD093853B40,false,2018-10-07 02:32:34.000000,2018-10-08 02:40:57.000000,17.12,70,2018-11-25 20:06:37.324039,2018-11-25 20:06:37.324039,1,70
